173	12406	12487	6887	6817	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	0	0.5	0	0	0.75	0	0	0.5
173	12406	12487	6887	6817	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	0	0.5	0.5	0	0.75	0.25	0	0.5
173	12406	12487	6887	6817	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	0	0.5	1	0	0.75	0.5	0	0.5
173	12406	12487	6887	6817	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	3	1	0	0	1	0	0	0.5
173	12406	12487	6887	6817	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	3	1	0.5	0	1	0.25	0	0.5
173	12406	12487	6887	6817	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	6	1	1	0	1	0.5	0	0.5
173	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	0	0.5	0.5	0	0.75	0.75	0	0.5
173	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	0	0.5	1	0	0.75	1	0	0.5
173	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	6	1	0.5	0	1	0.75	0	0.5
173	12393	12486	6695	6979	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	6	1	1	0	1	1	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	9	0	0	0	0	0	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	9	0	0.5	0	0	0.25	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	12	0	1	0	0	0.5	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	0	0.5	0	0	0.25	0	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	0	0.5	0.5	0	0.25	0.25	0	0.5
